bloque_master_num,bloque_master_label,db_region,db_zona,db_bloque,par,punto_a_negro,punto_b_rojo,tipo,patogeno,enfermedades,variante_visual,requiere_diagonal,zona_sensible,cobertura_anatomica,vista_anatomica,fuente_principal,fuente_secundaria,estado,numero_asignado,archivo_propuesto,archivo_existente
4,ABDOMEN,Tronco,Abdomen,Píloro,Primera Cervical - Píloro,Primera Cervical,Píloro,Sin clasificar,Plasmodium Vivax Falciporum,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,692,692_Primera_Cervical_Piloro.png,
4,ABDOMEN,Tronco,Abdomen,Píloro,Píloro - Lengua,Píloro,Lengua,Parásito,Cisticerco,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,693,693_Piloro_Lengua.png,
4,ABDOMEN,Tronco,Abdomen,Píloro,Píloro - Útero,Píloro,Útero,Virus,Hantavirus,,Par normal (dos puntos distintos),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,694,694_Piloro_Utero.png,
4,ABDOMEN,Tronco,Abdomen,Píloro,Recto - Píloro,Recto,Píloro,Hongo,Amorfo entre levadura y,,Par normal (dos puntos distintos),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,695,695_Recto_Piloro.png,
4,ABDOMEN,Tronco,Abdomen,Píloro,Riñón Derecho - Píloro,Riñón Derecho,Píloro,Parásito,Plasmodium,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,696,696_Rinon_Derecho_Piloro.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Hígado - Corazón,Hígado,Corazón,Disfunción,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,697,697_Higado_Corazon.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Hígado - Páncreas,Hígado,Páncreas,Especial/Disfunción,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,698,698_Higado_Pancreas.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Hígado - Píloro,Hígado,Píloro,Bacteria,Listeria y,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,699,699_Higado_Piloro.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Hígado - Riñón IZQ,Hígado,Riñón IZQ,,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,700,700_Higado_Rinon_IZQ.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Borde Costal - Hígado,Borde Costal,Hígado,Bacteria,Borrelia,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,701,701_Borde_Costal_Higado.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Ciego - Hígado,Ciego,Hígado,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,702,702_Ciego_Higado.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Cirrosis Hepática - Hígado Riñón,Cirrosis Hepática,Hígado Riñón,Virus,Derecho,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,703,703_Cirrosis_Hepatica_Higado_Rinon.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Cola de Páncreas - Hígado Hepatitis,Cola de Páncreas,Hígado Hepatitis,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,704,704_Cola_de_Pancreas_Higado_Hepatitis.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Cola de Páncreas - Hígado Complejo,Cola de Páncreas,Hígado Complejo,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,705,705_Cola_de_Pancreas_Higado_Complejo.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Ascendente - Hígado,Ascendente,Hígado,Complejo,Klebsiella pneumoniae,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,706,706_Ascendente_Higado.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Auriculoventricular - Riñón Izquierdo,Auriculoventricular,Riñón Izquierdo,Virus,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,707,707_Auriculoventricular_Rinon_Izquierdo.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Cabeza de Páncreas - Hígado Hepatitis,Cabeza de Páncreas,Hígado Hepatitis,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,708,708_Cabeza_de_Pancreas_Higado_Hepatitis.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Hígado - Riñón Izquierdo,Hígado,Riñón Izquierdo,Parásito,Ameba hepática,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,709,709_Higado_Rinon_Izquierdo.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Hígado - Suprarrenales,Hígado,Suprarrenales,Virus,Adeno Virus,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,710,710_Higado_Suprarrenales.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Hígado - Cola de Páncreas,Hígado,Cola de Páncreas,Bacteria,Chlostirium botulinum,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,711,711_Higado_Cola_de_Pancreas.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Hígado - Riñón Derecho,Hígado,Riñón Derecho,Especial/Disfunción,Cirrosis hepática,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,✅ TIENE FICHA APROBADA,92,092_Higado_Rinon_der.png,092_Higado_Rinon_der.png
4,ABDOMEN,Tronco,Abdomen,Hígado,Hígado Lóbulo Posterior - Riñón Derecho,Hígado Lóbulo Posterior,Riñón Derecho,,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,712,712_Higado_Lobulo_Posterior_Rinon_Derecho.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Hígado Lóbulo Posterior - Riñón Izquierdo,Hígado Lóbulo Posterior,Riñón Izquierdo,,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,713,713_Higado_Lobulo_Posterior_Rinon_Izquierdo.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Lóbulo Hepático Izquierdo - Riñón Izquierdo,Lóbulo Hepático Izquierdo,Riñón Izquierdo,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,714,714_Lobulo_Hepatico_Izquierdo_Rinon_Izquierdo.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Vena Porta - Colon Transverso,Vena Porta,Colon Transverso,Virus,Papil oma,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,715,715_Vena_Porta_Colon_Transverso.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Vena Porta - Hígado,Vena Porta,Hígado,Virus,Papil oma,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,716,716_Vena_Porta_Higado.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Vena Porta - Tendón Pectoral,Vena Porta,Tendón Pectoral,Bacteria,Stap hiloc occu s aure ous cuag ulasa +,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,717,717_Vena_Porta_Tendon_Pectoral.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Vena Porta - Páncreas,Vena Porta,Páncreas,Virus,Papiloma,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,718,718_Vena_Porta_Pancreas.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Vena Porta - Vena Porta,Vena Porta,Vena Porta,Bacteria,Klep siella Pneu moni ae,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,719,719_Vena_Porta_Vena_Porta.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Hígado - Vejiga,Hígado,Vejiga,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,720,720_Higado_Vejiga.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Colon Desc - Hígado,Colon Desc,Hígado,Bacteria,Pasteurella,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,721,721_Colon_Desc_Higado.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Conducto Páncreas - Riñón Izquierdo,Conducto Páncreas,Riñón Izquierdo,Bacteria,Treponema Espiroqueta,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,722,722_Conducto_Pancreas_Rinon_Izquierdo.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Contraciego - Riñón Izquierdo,Contraciego,Riñón Izquierdo,Bacteria,Bordetella pertussis,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,723,723_Contraciego_Rinon_Izquierdo.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Costal - Hígado,Costal,Hígado,Bacteria,Borrelia,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,✅ TIENE FICHA APROBADA,40,040_Costal_Higado.png,040_Costal_Higado.png
4,ABDOMEN,Tronco,Abdomen,Hígado,Cuerpo de Páncreas - Hígado,Cuerpo de Páncreas,Hígado,Sin clasificar,Escherichia Colli,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,724,724_Cuerpo_de_Pancreas_Higado.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Deltoides Izquierdo - Riñón Izquierdo,Deltoides Izquierdo,Riñón Izquierdo,Parásito,Leishmania,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,725,725_Deltoides_Izquierdo_Rinon_Izquierdo.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Ganglios Mesentéricos - Riñón Izquierdo,Ganglios Mesentéricos,Riñón Izquierdo,Virus,Zoster,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,726,726_Ganglios_Mesentericos_Rinon_Izquierdo.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Hiato Esofágico - Hígado,Hiato Esofágico,Hígado,Reservorio,Mycobaterium Tuberculosis RESERVORIO,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,727,727_Hiato_Esofagico_Higado.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Hígado - Ligamento Pancreático,Hígado,Ligamento Pancreático,Hongo,Rhizopus,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,728,728_Higado_Ligamento_Pancreatico.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Hígado - Parietal IZQ,Hígado,Parietal IZQ,Especial/Disfunción,Espe cial,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,729,729_Higado_Parietal_IZQ.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Hígado - Prominencia Occipital,Hígado,Prominencia Occipital,Reservorio,Universal,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,730,730_Higado_Prominencia_Occipital.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Hígado - Riñón,Hígado,Riñón,Bacteria,Pasteurella,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,731,731_Higado_Rinon.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Lóbulo posterior Hígado - Riñón Izquierdo,Lóbulo posterior Hígado,Riñón Izquierdo,Parásito,Toxacara,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,732,732_Lobulo_posterior_Higado_Rinon_Izquierdo.png,
4,ABDOMEN,Tronco,Abdomen,Hígado,Lumbar 4 - Riñón Izquierdo,Lumbar 4,Riñón Izquierdo,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del abdomen mostrando órganos viscerales superpuestos,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,733,733_Lumbar_4_Rinon_Izquierdo.png,
